title,subtitle,categories,description,series,edition,firstPublishDate,published_year,characters,format,isbn10,isbn13,asin,image_url,average_rating,awards,bbeScore,bbeVotes,isBestSeller,isEditorsPick,isGoodReadsChoice,likedPercent,numRatings,pages,publisher,ratingsByStars,ratings_count,setting,soldBy,author_list
المستحيل,,"['Novels', 'Fiction', 'Philosophy', 'Romance']",تدور الرواية حول اناس عاشوا حياة لم يختاروها حياة فرضت عليهم من قبل المحيطين بهم يحكي قصة مهندس شاب يكتشف فجأة زيف حياته وواقعه فكل شيء قد فرض عليه دون أن تكون له يد في اختياره بدءا من زوجته ربة المنزل التي لا هم لها سوى البيت والأولاد إلى لوحة الموناليزا التي تغطي جدار منزله والتي أقنعه والده بمدى جمالها وكيف أن اليدين تبتسمان وكان ظنه أن هذا رأي والده ولكنه يفاجأ بأن هذا الرأي منشور في إحدى المجلات وليس رأي والده الشخصي.يتعرف على جارة له هي الأخرى تعيش مأساة من نوع آخر حيث تضطر للزواج من زوج شقيقتها المتوفاة تحت ضغط أسرتها لتلاحقها ذكريات شقيقتها في كل جدران المنزل ومما يزيد ألمها رغبة زوجها في جعلها صورة من شقيقتهالتحميل الكتاب كنسخة إلكترونيةالرابط موجود في خانةOfficial url,,,10/30/60,Published,[],Paperback,,9999999999999,,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1228990032l/5987863.jpg,3.43,[],95.0,1.0,,,,79.0,1813.0,185,دار المعارف,"['395', '510', '526', '242', '140']",,['Egypt'],,
شلة الأنس,,"['Fiction', 'Literature', 'Short Stories']",ليمو العجلاتي ورشوان المكوجي وعزوز الخدواتى وبرعي البقال ومنصور الحلاق وأبو سريع الدخاخني يؤلفون شلة فيما بينهم ويجتمعون في حلقة في ساعة العصارى من كل يوم ، يشربون المعسل والجوزة ويتحدثون في الفن والاختراعات والصواريخ الروسي . ويتوسط ليمو الحلقة ويتكلم في حماس وهو يخبط جبهته بكفه ، وآدى يمين بالله العظيم ياجدعان إن الفكرة كانت حاتطلع في دماغي إمبارح لولا الشيطان الرجيم طيرها منى ، أصل شوفوا هي الحكاية بسيطة القطر الطويل العريض ده بيمشى إزاى بالبخار البخار بيفور يزق العجل والديزل بيمشي بالجاز وهكذا وهكذا .,,,11/05/64,Published,[],Paperback,,9999999999999,,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1315515993l/6935672.jpg,3.43,[],95.0,1.0,,,,83.0,1576.0,123,دار المعارف,"['276', '468', '559', '202', '71']",,[],,
اعترافات عشاق,,"['Nonfiction', 'Literature', 'Romance']",,,,11/05/66,1986,[],Paperback,,9999999999999,,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1259992635l/7266674.jpg,3.68,[],94.0,1.0,,,,86.0,1985.0,525,دار المعارف,"['543', '637', '528', '190', '87']",,[],,
الأحلام,,"['Philosophy', 'Nonfiction', 'Psychology', 'Religion', 'Literature', 'Essays', 'M M Romance']",تحرص دار المعارف دائما على تقديم الأعمال الكاملة لكبار المفكرين والأدباء. والدكتور مصطفى محمود واحد من هؤلاء الذين أخلصوا للقلم.. فأقرى ساحة الفكر والعلم.. وطَرَقَ أبواباً جديدة لم تفتح من قبل.. فتنوع إنتاجه بين القصةوالرواية والمسرحية وأدب الرحلات.. إلى جانب تلك المؤلفات التى تحفل بالنظرات المعاصرة للفكر الدينى والمقارنه بالنظرات العلمية الحديثه.. والتى لا تزال تثير مزيداً من الجدل المفيد..وقد امتد تأثير فكر الدطتور مصطفى محمود إلى القراء العرب من الخليج إلى المحيط كما ترجمت بعض أعماله إلى اللغات الأجنبية شاهده بقدرته على العطاء المتميز المتنوع.,,,11/05/61,Published,[],Paperback,,9999999999999,,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1363382786l/6308030.jpg,4.0,[],94.0,1.0,,,,93.0,4373.0,206,دار المعارف,"['1594', '1572', '917', '208', '82']",,[],,
رأيت الله,,"['Religion', 'Philosophy', 'Islam', 'Nonfiction', 'Spirituality', '20th Century', 'God']",,,,08/06/73,1990,[],,,9999999999999,,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1216841132l/3852879.jpg,3.73,[],90.0,1.0,,,,84.0,5182.0,166,أخبار اليوم,"['1690', '1538', '1127', '541', '286']",,[],,
يوميات نص الليل,,"['Nonfiction', 'Literature', 'Egypt', 'Philosophy', 'Audiobook', 'Religion']",,,الطبعة السابعة,11/06/66,1987,[],Paperback,,9999999999999,,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1420379881l/6254669.jpg,3.73,[],90.0,1.0,,,,90.0,2710.0,115,دار المعارف,"['693', '901', '842', '226', '48']",,['Egypt'],,
لغز الحياة,,"['Philosophy', 'Nonfiction', 'Religion', 'Science', 'Literature', 'Egypt']",لغز الحياة... كلما تتوافر المعلومات بتقدم العلم وأدواته ،كلما تحير العقل البشري أمام هذه المعجزة. عن هذا اللغز قام الدكتور (مصطفى محمود) بتأليف هذا الكتاب فبدأ بشكل الحياة قبل ملايين السنين التى كانت تخلو من الضعف والشيخوخة ولا تعتمد على التزاوج والتلاقح.. لينتقل بعدها إلى تطور الحياة بعد الشجرة المحرمة ورحلتها مع الفناء. تتنوع ايضا موضوعات الكتاب لتشمل نظرية داروين ونظريات فرويد والقنبلة الذرية ولغات الحيوانات والحشرات وغيرها من ألغاز العلم والحياة التى يقدمها المؤلف بأسلوب مميز ومضمون خاص يحمل نظرة جديدة إلى العالم من حولنا.,,,11/06/67,2002,[],Paperback,,9999999999999,,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1280128221l/3962401.jpg,3.93,[],85.0,1.0,,,,92.0,3617.0,111,دار أخبار اليوم - قطاع الثقافة,"['1204', '1318', '815', '205', '75']",,[],,
نار تحت الرماد,,"['Nonfiction', 'Religion', 'Philosophy', 'Essays']",,,,11/06/79,1995,[],Paperback,,9999999999999,,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1294620403l/6527338.jpg,3.65,[],84.0,1.0,,,,89.0,844.0,89,دار المعارف,"['200', '274', '274', '68', '28']",,[],,
نقطة الغليان,,"['Short Stories', 'Novels', 'Egypt', 'Literature']",,,,01/01/77,2005,[],Paperback,,9999999999999,,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1417612842l/23663829.jpg,3.81,[],98.0,1.0,,,,90.0,1477.0,104,دار أخبار اليوم - قطاع الثقافة,"['428', '528', '378', '98', '45']",,[],,
عصر القرود,,"['Nonfiction', 'Philosophy', 'Literature', 'Egypt', 'Religion', 'Social']",الحب والمودة والرحمة – بين الزوجين – والفرق بين الثلاثة ؟! ولماذا تم ذكر الأخيرتين فى القرآن عوضاً عن الحب ؟! ما الفرق بين الحب والشهوة ؟ وهل هما نفس الشئ ؟ وهل يجتمعان فى شخص ؟التساؤلات السابقة وأكثر منها يناقشها معنا الان كتاب عصر القرود الذى بين أيديكم للكاتب د-مصطفي محمود وأنصحكم عند قرائتكم الفصل الأول بعدم أغلاق الكتاب حتي إن رأيتموه مستفز فالكتاب مقالاته قيمة وعميقة لتحميل الكتاب من هذا الرابط :http://mmaqara2t.com/%D8%B9%D8%B5%D8%...,,الطبعة الخامسة,01/30/78,Published,[],Paperback,,9999999999999,,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1265578767l/7706939.jpg,3.8,[],96.0,1.0,,,,89.0,4738.0,93,دار المعارف,"['1360', '1720', '1143', '358', '157']",,[],,
آخر أحلام الدانتيل,,[],"لم يلعب قط مع زملائه كما باقي الأطفال، ولم يرسل للشمس السن الذهبية لكي تأتي السن الجديدة... فلم يفقد سناً قط!
كانت تسليته في أن يشعل شمعة ويجلس في الظلمات كي يعرف معنى النور.. ولم يعرف حتى الآن!!",,,,Published,[],,,9999999999999,,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1364736272l/17317588.jpg,3.17,[],96.0,1.0,,,,73.0,52.0,317,الربيع العربي,"['10', '10', '18', '7', '7']",,[],,
كتاب الشخصية المحمدية,,"['Religion', 'History', 'Biography', 'Philosophy', 'Nonfiction', 'Islam', 'Theology', 'Historical']",أصبحت لا أقيم للتاريخ وزناً ولا أحسب له حساباً لأني رأيته بيت الكذب ومناخ الضلال ومتشجم هواء الناس، إذا نظرت فيه كنت كأني منه في كثبان من رمال الأباطيل قد تغلغلت في ذرات ضئيلة من شذور الحقيقة. ولئن أرضيت الحقيقة بما أكتبه لها لقد أسخطت الناس عليَّ، ولكن لا يضرني سخطهم إذا أنا أرضيتها، كما لا ينفعهم رضاها إذا كانت على أبصارهم غشاوة من سخطهم عليَّ، وعلى قلوبهم أكنة من بغضهم إياي,,2,01/01/02,2008,[],Hardcover,,9999999999999,,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1257771415l/7117689.jpg,3.87,[],99.0,1.0,,,,85.0,529.0,768,منشورات الجمل,"['219', '149', '82', '30', '49']",,[],,
بياعين الفرح,,[],,,,,2016,[],Paperback,,9789774903788,,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1484600054l/33870454.jpg,3.47,[],98.0,1.0,,,,94.0,47.0,227,دار العين للنشر,"['4', '18', '22', '2', '1']",,[],,
حيونة الإنسان,,"['Psychology', 'Nonfiction', 'Sociology', 'Philosophy', 'Politics', 'History', 'Literature', 'Social Science', 'Society', 'Unfinished']","إن عالم القمع المنظم، منه والعشوائي، الذي يعيشه إنسان هذا العصر هو عالمٌ لا يصلح للإنسان ولا لنموّ إنسانيته، بل هو عالم يعمل على ""حيونة"" الإنسان (أي تحويله إلى حيوان). حول هذا الموضوع يأتي هذا الكتاب، ومن هنا كان عنوانه ""حيونة الإنسان"". ويقول الكاتب بأن الاشتقاق الأفضل للكلمة هو ""تحوين الإنسان""، إلا أنه خشي ألا تكون الكلمة مفهومة بسهولة.يتناول الكاتب موضوعه هذا بأسلوب يشبه أسلوب الباحث، إنما بعقلية الأديب ومزاجه وأسلوبه، وليس بعقلية الباحث ومنهجيته، فالكاتب لم يكن بصدد طرح نظرية أو تأييد أخرى، كما أنه ليس بصدد نقض نظرية أو تفنيدها، لهذا على القارئ أن يسوغ له عدم إيراده الدقيق لمرجعيات الاستشهادات التي أوردها في نصه هذا. وعلى كل حال، وبالعودة إلى الموضوع المطروح، فإن تصورنا للإنسان الذي يجب أن تكونه أمر ليس مستحيل التحقيق، حتى وهو صادر عن تصور أدبي أو فني، ولكن هذا التصور يجعلنا، حين نرى واقعنا الذي نعيشه، نتلمس حجم خسائرنا في مسيرتنا الإنسانية، وهي خسائر متراكمة ومستمرة طالما أن عالم القمع والإذلال والاستقلال قائم ومستمر، وستنتهي بنا إلى أن نصبح مخلوقات من نوع آخر كان اسمه ""الإنسان""، أو كان يطمح إلى أن يكون إنساناً، ومن دون أن يعني هذان بالضرورة، تغيراً في شكله. إن التغير الأكثر خطورة هو الذي يجرى في بنيته الداخلية العقلية والنفسية.ويقول الكاتب بأنه إذا كان الفلاسفة والمتصوفون والفنانون والمصلحون يسعون، كلٌّ على طريقته، إلى السمو بالإنسان نحو الكمال الذي خسره، أو اليوتوبيا (أو المدينة الفاضلة) التي يرسمونها، أو يتخيلونها له، فهو، الكاتب، يحاول في كتابه هذا عرض عملية انحطاط وتقزيم وتشويه تعرض لها هذا الإنسان...""من الأمور التي تميّز الكتاب الذي يقع في 224 صفحة تناوله للموضوعات بطريقة أدبية أكثر منها فكرية، عن طريق مناقشة فكرة ما، ثم سرد اقتباسات من روايات مصنفة في «أدب السجون». عنب بلدي",,,10/01/07,Published,[],Paperback,,9999999999999,,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1300271973l/10800683.jpg,4.0,[],99.0,1.0,,,,94.0,4670.0,224,دار قدمس,"['1590', '1886', '891', '205', '98']",,[],,
