title,subtitle,categories,description,series,edition,firstPublishDate,published_year,characters,format,isbn10,isbn13,asin,image_url,average_rating,awards,bbeScore,bbeVotes,isBestSeller,isEditorsPick,isGoodReadsChoice,likedPercent,numRatings,pages,publisher,ratingsByStars,ratings_count,setting,soldBy,author_list
13 Gifts,,"['Fantasy', 'Middle Grade', 'Realistic Fiction', 'Fiction', 'Young Adult', 'Childrens', 'Mystery', 'Contemporary', 'Audiobook', 'Magic']","Wendy Mass turns to another magical birthday: 13!When Tara, a self-proclaimed shrinking violet, steals the school mascot, a goat, in order to make some friends with the popular crowd and gets caught, she gets herself in a heap of trouble. In addition, her parents decide that instead of taking her on their summer trip to Madagascar to study the courtship rituals of the Bamboo Lemur, she must go stay with her aunt, uncle, and bratty cousin Emily St. Claire in Willow Falls. Tara thinks it's a good time to start over; she'll be turning 13 after all, so she might as well make the best of it and perhaps even attempt to break out of her shell (in a non-criminal manner). What Tara doesn't know is that this charmed town has something big in store for her on her 13th birthday. It's not a typical birthday. But then again, nothing is Willow Falls is exactly typical!",Willow Falls #3,,,September 1st 2011,[],Hardcover,,9780545310031,,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1302009711l/10473214.jpg,4.24,[],480.0,5.0,,,,96.0,13456.0,341,Scholastic Press,"['6522', '4371', '1984', '442', '137']",,[],,['Wendy Mass']
1 Henry IV,"Text Edited from the First Quarto : Contexts and Sources, Criticism",Drama,"The text, with few departures, is that of the First Quarto (1598) edition of the play.",,,,2003.0,,,0393979318,9780393979312,,http://books.google.com/books/content?id=9mJ5QgAACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,3.82,,,,,,,,,432.0,,,89.0,,,['William Shakespeare']
1/2 王子 1,,"['Manga', 'Manhwa', 'Comics', 'Shonen', 'Comedy', 'Science Fiction', 'Graphic Novels', 'Romance', 'Humor', 'Light Novel']","Romanized Title: 1/2 Wang ZiThe story takes place in the year 2100 A.D. where humans have developed highly realistic virtual reality games. The protagonist, 19 year-old female college student Feng Lan, is challenged by her twin brother Feng Yang Ming to play the newest popular virtual reality game - Second Life - without using the advantages of being a female character in the game. She decides to play as a male character and prove her skills as a swordsman. In the game, she makes many friends and her adventures begin.",½ 王子 / ½ Prince - Manhua #1,,10/04/04,January 31st 2007,"['Prince (Feng Lan )', 'Lolidragon', 'Ugly Wolf (Li Tian Lang)', 'Doll', 'Min Gui Wen (Guiliastes or Gui)', 'Yu Lian']",Paperback,,9789861195049,,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1373030406l/6670783.jpg,4.3,[],92.0,1.0,,,,95.0,2627.0,175,Tong Li Comics,"['1461', '674', '362', '87', '43']",,[],,"['Yu Wo', 'Choi Hong Chong']"
18% Сиво,,"['Bulgarian Literature', 'Fiction', 'Bulgaria', 'Contemporary', 'Romance', 'Novels', '21st Century', 'Unfinished']","Един симпатичен луд българин в Америка, една торба прясна марихуана и безкраен път… От Мексико до Ню Йорк, през България на 90-те. Гангстери и любови, надежда и отчаяние, смях и тъга. Кино-история за всички нас – емигрантите от собственото си минало.",,десето издание,10/29/08,2011,[],Paperback,,9789542802778,,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1460564987l/5277281._SX318_.jpg,3.96,"['Elias Canetti Award', 'Цветето на Хеликон (2008)']",227.0,3.0,,,,91.0,3215.0,276,Сиела Норма АД,"['1187', '1101', '628', '204', '95']",,"['Tijuana (Mexico)', 'Mexico', 'New York City, New York (United States)']",,['Zachary Karabashliev']
12 Step Rule,,[],,,,,,[],,,9999999999999,,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1421637357l/24570442.jpg,4.17,[],98.0,1.0,,,,87.0,23.0,,,"['13', '7', '0', '0', '3']",,[],,['Aggressively']
1919,,"['Novels', 'Fiction']",ثم يستحيل كل هذا جحيمًا وتصرخ النساء ، وسرعان ما يظهر الجنود .. الجنود شقر الشعور زرق العيون الذين يلبسون السراويل القصيرة .. الزى الرسمى للإنجليز فى مستعمراتهم الحارة ، ويصرخ أحد الضباط آمرًا الجند بفتح النار ، وتنهمر الطلقات .. إنه لمشهد لا يصدق .. و( عبير ) لم تعتد قط أن ترى الرصاص يُطلق على مظاهرة بهـذا الشكل الفج .. أيـن الغازات والعصى المكهربة والطلقات المطاطيـة ؟ الضحايا يتسـاقطون بالعشرات وتتبعثر الصفوف : كأنما هى مياه جدول ألقى فيها طفل شقى بحجارته ..,فانتازيا #28,,,July 1st 2004,[],Paperback,,9999999999999,,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1380706153l/6019841.jpg,3.6,[],93.0,1.0,,,,88.0,595.0,175,المؤسسة العربية الحديثة للطبع والنشر والتوزيع,"['129', '185', '209', '58', '14']",,[],,
1919,,"['Novels', 'Fiction', 'Historical Fiction', 'Historical', 'Politics', 'Audiobook', 'Egypt', 'Literature', 'Suspense', 'Egyptian Literature']",سيختطفك أحمد مراد في آلة زمن، ليهبط بك في حقبة تغلي فيها القاهرة بالأحداث.. وثبة زمنية إلى عالم متشابك يمسك المؤلف مقتدرًا بكل مفاتيحه؛ بين سعد زغلول وتعنت البريطانيين، قصة الوفد ومقهى «متاتيا» جماعة سرية تعمل تحت مقهى «ريش»، وعوالم البغاء المقنن.. شخصيات عديدة سوف تتعاطف معها أو تمقتها، أو تفعل الشيئين بلا تحفظ، بحوار مفعم بالحيوية حتى لتوشك على سماعه يتردد في أذنك، وتفاصيل تاريخية مضنية ودقيقة. سوف تدرك أن البعض ما زال مصرًّا على الجدية والإتقان,,,10/29/14,April 3rd 2014,"['سعد زغلول', 'أحمد كيرة', 'صفية زغلول', 'الملكة نازلي', 'دولت فهمي', 'عبد الرحمن فهمي']",Paperback,,9789770932926,,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1396549800l/21456940.jpg,3.65,[],232.0,3.0,,,,86.0,20860.0,446,دار الشروق,"['5339', '6906', '5593', '2034', '988']",,"['Egypt', 'Istanbul (Turkey)']",,
100 سؤال وجواب في الفقة الإسلامي,,"['Islam', 'Religion', 'Inspirational', 'Spirituality', 'Historical']",الشيخ الشعراوي رأس من يستفتيه الناس، وقد صدرت له سلاسل في الإجابة عن حاجات المسلمين استخلصها من أعدوها من أفكاره، وجعلوها كالجواب عن أسئلة، فأفادت الناس كثيرا، ولكن من هذه الفتاوى فتاوى حقيقية سئل عنها الشيخ من أناس معينين بأسمائهم، في مواضيع خاصة، ونشرت إجاباتها في الصحف والمجلات الشهرية والأسبوعية، ولما كان العثور على هذه الفتاوى صعب المنال، وجمعها في كتاب واحد أمرا عسيرا فقد جمعنا منها مائة سؤال وجواب في هذا الكتاب لعل الله ينفع به الناس، ويهديهم إلى أسرار دينهم.,,,,January 1st 1983,[],Paperback,,9999999999999,,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1343428014l/15773615.jpg,4.32,[],99.0,1.0,,,,99.0,138.0,212,مكتبة التراث الاسلامى,"['70', '45', '21', '1', '1']",,[],,
12 Rules for Life: An Antidote to Chaos,,"[""Books"",""Business & Money"",""Job Hunting & Careers""]",,,,,,,"[{""name"":""Kindle"",""price"":""$13.99"",""url"":""/12-Rules-Life-Antidote-Chaos-ebook/dp/B01FPGY5T0""},{""name"":""Audiobook"",""price"":""Audiobook $0.00"",""url"":""/12-Rules-for-Life-audiobook/dp/B0797Y87JC""},{""name"":""Hardcover"",""price"":""$14.99"",""url"":""/12-Rules-Life-Antidote-Chaos/dp/0345816021""},{""name"":""Audio CD"",""price"":""$32.23"",""url"":""/12-Rules-Life-Antidote-Chaos-audio-cd/dp/1984833979""}]",0141988517,,0141988517,"https://images-na.ssl-images-amazon.com/images/I/41EATHVLJRL._SY291_BO1,204,203,200_QL40_FMwebp_.jpg",4.8 out of 5 stars,,,,,,,,,,,,,,Amazon,['Jordan B. Peterson']
12 Rules for Life: An Antidote to Chaos,,"[""Books"",""Health, Fitness & Dieting"",""Psychology & Counseling""]",,,,,,,"[{""name"":""Kindle"",""price"":""$13.99"",""url"":""/12-Rules-Life-Antidote-Chaos-ebook/dp/B01FPGY5T0""},{""name"":""Audiobook"",""price"":""Audiobook $0.00"",""url"":""/12-Rules-for-Life-audiobook/dp/B0797Y87JC""},{""name"":""Paperback"",""price"":""$17.63"",""url"":""/12-Rules-Life-Antidote-Chaos/dp/0141988517""},{""name"":""Audio CD"",""price"":""$32.23"",""url"":""/12-Rules-Life-Antidote-Chaos-audio-cd/dp/1984833979""}]",0345816021,,0345816021,"https://images-na.ssl-images-amazon.com/images/I/41kspFBwVxL._SY291_BO1,204,203,200_QL40_FMwebp_.jpg",4.8 out of 5 stars,,,,,,,,,,,,,,EastcoastProducts,['Jordan B. Peterson']
1984,,"[""Books"",""Literature & Fiction"",""Genre Fiction""]",,,,,,,"[{""name"":""Kindle"",""price"":""$9.99"",""url"":""/1984-George-Orwell-ebook/dp/B003JTHWKU""},{""name"":""Audiobook"",""price"":""Audiobook $0.00"",""url"":""/1984/dp/B0968319S1""},{""name"":""Hardcover"",""price"":""$10.99"",""url"":""/1984-George-Orwell/dp/1328869334""},{""name"":""Mass Market Paperback"",""price"":""$7.48"",""url"":""/1984-Signet-Classics-George-Orwell/dp/0451524934""},{""name"":""Audio CD"",""price"":""$14.97"",""url"":""/1984-George-Orwell/dp/1433202468""},{""name"":""Flexibound"",""price"":""$13.49"",""url"":""/Deluxe-Modern-Classics-George-Orwell/dp/0358375401""}]",0452262933,,0452262933,"https://images-na.ssl-images-amazon.com/images/I/5193RUDnQbL._SY291_BO1,204,203,200_QL40_FMwebp_.jpg",4.7 out of 5 stars,,,,,,,,,,,,,,RN Unlimited Enterprises LLC,['George Orwell']
"100 Amazing Patterns: An Adult Coloring Book with Fun, Easy, and Relaxing Coloring Pages",,"[""Books"",""Arts & Photography"",""Graphic Design""]",,,,,,,"[{""name"":""Hardcover"",""price"":""$19.99"",""url"":""/100-Amazing-Patterns-Coloring-Relaxing/dp/B09MYXS81K""}]",1079520015,,1079520015,"https://images-na.ssl-images-amazon.com/images/I/51igWO8bzrL._SX218_BO1,204,203,200_QL40_FMwebp_.jpg",4.6 out of 5 stars,,,,,,,,,,,,,,Amazon Warehouse,['Jade Summer']
1984,,"[""Books"",""Literature & Fiction"",""Genre Fiction""]",,,,,,,"[{""name"":""Kindle"",""price"":""$9.99"",""url"":""/1984-George-Orwell-ebook/dp/B003JTHWKU""},{""name"":""Audiobook"",""price"":""Audiobook $0.00"",""url"":""/1984/dp/B0968319S1""},{""name"":""Paperback"",""price"":""$11.63"",""url"":""/1984-George-Orwell/dp/0452262933""},{""name"":""Mass Market Paperback"",""price"":""$7.48"",""url"":""/1984-Signet-Classics-George-Orwell/dp/0451524934""},{""name"":""Audio CD"",""price"":""$14.97"",""url"":""/1984-George-Orwell/dp/1433202468""},{""name"":""Flexibound"",""price"":""$13.49"",""url"":""/Deluxe-Modern-Classics-George-Orwell/dp/0358375401""}]",1328869334,,1328869334,"https://images-na.ssl-images-amazon.com/images/I/31m5scSLXkL._SY291_BO1,204,203,200_QL40_FMwebp_.jpg",4.7 out of 5 stars,,,,,,,,,,,,,,Goodwill of North Georgia,['George Orwell']
12 Years a Slave,,"[""Books"",""Politics & Social Sciences"",""Social Sciences""]",,,,,,,"[{""name"":""Kindle"",""price"":""$0.00"",""url"":""/Twelve-Years-AmazonClassics-Solomon-Northup-ebook/dp/B075M7S8G4""},{""name"":""Audiobook"",""price"":""Audiobook $0.00"",""url"":""/Twelve-Years-Slave-audiobook/dp/B00F0GXXYY""},{""name"":""Hardcover"",""price"":""$12.47"",""url"":""/Twelve-Years-Slave-Chump-Change/dp/1640320695""},{""name"":""Mass Market Paperback"",""price"":""$15.69"",""url"":""/Twelve-Years-Solomon-Northup-2016-01-02/dp/B01FIY6NNU""},{""name"":""MP3 CD"",""price"":""$9.99"",""url"":""/Twelve-Years-Slave-Solomon-Northup/dp/1531877443""},{""name"":""Flexibound"",""price"":""$6.12"",""url"":""/Years-Slave-Word-Cloud-Classics/dp/1626862362""}]",1631680021,,1631680021,"https://images-na.ssl-images-amazon.com/images/I/51RfqqME9rL._SY291_BO1,204,203,200_QL40_ML2_.jpg",4.6 out of 5 stars,,,,,,,,,,,,,,Amazon,['Solomon Northup']
"100 Flowers: An Adult Coloring Book with Bouquets, Wreaths, Swirls, Patterns, Decorations, Inspirational Designs, and Much More!",,"[""Books"",""Arts & Photography"",""Graphic Design""]",,,,,,,"[{""name"":""Hardcover"",""price"":""$19.99"",""url"":""/100-Flowers-Coloring-Decorations-Inspirational/dp/B09NGS7DX8""}]",1661264107,,1661264107,"https://images-na.ssl-images-amazon.com/images/I/5110cbFUT4L._SX218_BO1,204,203,200_QL40_ML2_.jpg",4.7 out of 5 stars,,,,,,,,,,,,,,Amazon Warehouse,['Jade Summer']
"101 So Bad, They're Good Dad Jokes",,"[""Books"",""Humor & Entertainment"",""Humor""]",,,,,,,"[{""name"":""Kindle"",""price"":""$1.99"",""url"":""/101-Bad-Theyre-Good-Jokes-ebook/dp/B0743L23M6""},{""name"":""Audiobook"",""price"":""Audiobook $0.00"",""url"":""/101-Bad-Theyre-Good-Jokes/dp/B07KRLRMR6""}]",1973749122,,1973749122,"https://images-na.ssl-images-amazon.com/images/I/51xmd4EjYUL._SY291_BO1,204,203,200_QL40_ML2_.jpg",4.4 out of 5 stars,,,,,,,,,,,,,,Jenson Books Inc.,['Elias Hill']
"101 So Bad, They're Good Dad Jokes: Golf Edition",,"[""Books"",""Humor & Entertainment"",""Humor""]",,,,,,,"[{""name"":""Kindle"",""price"":""$1.99"",""url"":""/101-Bad-Theyre-Good-Jokes-ebook/dp/B0743L23M6""},{""name"":""Audiobook"",""price"":""Audiobook $0.00"",""url"":""/101-Bad-Theyre-Good-Jokes/dp/B07KRLRMR6""}]",1977841651,,1977841651,"https://images-na.ssl-images-amazon.com/images/I/515nuYslEKL._SY291_BO1,204,203,200_QL40_FMwebp_.jpg",4.4 out of 5 stars,,,,,,,,,,,,,,Amazon,['Elias Hill']
1984,,"[""Books"",""Literature & Fiction"",""Genre Fiction""]",,,,,,,"[{""name"":""Kindle"",""price"":""$9.99"",""url"":""/1984-George-Orwell-ebook/dp/B003JTHWKU""},{""name"":""Audiobook"",""price"":""Audiobook $0.00"",""url"":""/1984/dp/B0968319S1""},{""name"":""Hardcover"",""price"":""$10.99"",""url"":""/1984-George-Orwell/dp/1328869334""},{""name"":""Paperback"",""price"":""$11.63"",""url"":""/1984-George-Orwell/dp/0452262933""},{""name"":""Audio CD"",""price"":""$14.97"",""url"":""/1984-George-Orwell/dp/1433202468""},{""name"":""Flexibound"",""price"":""$13.49"",""url"":""/Deluxe-Modern-Classics-George-Orwell/dp/0358375401""}]",9780451524935,,0451524934,"https://images-na.ssl-images-amazon.com/images/I/41DoIQLHzlL._SY291_BO1,204,203,200_QL40_FMwebp_.jpg",4.7 out of 5 stars,,,,,,,,,,,,,,Amazon,['George Orwell']
10-Day Green Smoothie Cleanse,,"[""Books"",""Health, Fitness & Dieting"",""Diets & Weight Loss""]",,,,,,,"[{""name"":""Kindle"",""price"":""$12.99"",""url"":""/10-Day-Green-Smoothie-Cleanse-Pounds-ebook/dp/B00LD1OBMI""},{""name"":""Audiobook"",""price"":""Audiobook $0.00"",""url"":""/10-Day-Green-Smoothie-Cleanse-audiobook/dp/B071Z85PL6""},{""name"":""Spiral-bound"",""price"":""$18.99"",""url"":""/10-Day-Green-Smoothie-Cleanse/dp/B06WGPHJGN""},{""name"":""Audio CD"",""price"":""$13.70"",""url"":""/10-Day-Green-Smoothie-Cleanse-Pounds/dp/1508244499""}]",9781501100109,,1501100106,"https://images-na.ssl-images-amazon.com/images/I/416vbX-LgqL._SY291_BO1,204,203,200_QL40_FMwebp_.jpg",4.7 out of 5 stars,,,,,,,,,,,,,,VMG Books & Media,['JJ Smith']
