title,subtitle,categories,description,series,edition,firstPublishDate,published_year,characters,format,isbn10,isbn13,asin,image_url,average_rating,awards,bbeScore,bbeVotes,isBestSeller,isEditorsPick,isGoodReadsChoice,likedPercent,numRatings,pages,publisher,ratingsByStars,ratings_count,setting,soldBy,author_list
Vivian Apple at the End of the World,,"['Young Adult', 'Dystopia', 'Fiction', 'Audiobook', 'Science Fiction', 'Contemporary', 'Mystery', 'Religion', 'Road Trip', 'Romance']","Seventeen-year-old Vivian Apple never believed in the evangelical Church of America, unlike her recently devout parents. But when Vivian returns home the night after the supposed ""Rapture,"" all that’s left of her parents are two holes in the roof. Suddenly, she doesn't know who or what to believe. With her best friend Harp and a mysterious ally, Peter, Vivian embarks on a desperate cross-country roadtrip through a paranoid and panic-stricken America to find answers. Because at the end of the world, Vivan Apple isn't looking for a savior. She's looking for the truth.",Vivian Apple #1,,08/05/13,January 6th 2015,"['Vivian Apple', 'Peter Ivey', 'Harpreet Janda', 'Beaton Frick']",Hardcover,,9780544340114,,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1421139957l/20256737.jpg,3.73,[],97.0,1.0,,,,91.0,5113.0,262,HMH Books for Young Readers,"['1127', '2094', '1417', '360', '115']",,['United States of America'],,['Katie Coyle']
Vindicated,,"['Angels', 'Paranormal', 'Young Adult', 'Romance', 'Fantasy', 'Paranormal Romance', 'Supernatural', 'New Adult', 'Fiction', 'Urban Fantasy']","With the pain of the past behind them, Jessica and Alex are ready to move on with their lives. But moving on is hard when it involves reconnecting with the family who wanted to send Jessica to an institution. And living life isn’t easy when someone who doesn’t belong is watching her, threatening her life, determined to take Jessica back to the afterlife she should have joined months ago.And every day becomes a little harder for Alex. Time is ticking and if it runs out, Alex won’t be returning to the world of the living. It all boils down to Cole’s final words to Jessica: What are you willing to do to save him?The answer to keeping Alex lies in Jessica returning to the place he saved her from.",Fall of Angels #3,,01/01/11,November 10th 2011 ,"['Alex Wright', 'Jessica Bailey', 'Amber Bailey', 'Rod Gapper']",Paperback,,9781467909471,,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1317739969l/10755443.jpg,4.19,[],86.0,1.0,,,,96.0,4438.0,382,,"['2035', '1458', '756', '152', '37']",,"['Washington (state) (United States)', 'Idaho (United States)']",,['Keary Taylor']
V is for Virgin,,"['Young Adult', 'Romance', 'Contemporary', 'High School', 'Chick Lit', 'Contemporary Romance', 'New Adult', 'Humor', 'Music', 'Fiction']","When Val Jensen gets dumped for her decision to stay a virgin until marriage, the nasty breakup goes viral on YouTube, making her the latest internet sensation. After days of ridicule from her peers, Val starts a school-wide campaign to rally support for her cause. She meant to make a statement, but she never dreamed the entire nation would get caught up in the controversy. As if becoming nationally recognized as “Virgin Val” isn’t enough, Val’s already hectic life starts to spin wildly out of control when bad boy Kyle Hamilton, lead singer for the hit rock band Tralse, decides to take her abstinence as a personal challenge.How can a girl stay true to herself when this year’s Sexiest Man Alive is doing everything in his power to win her over?",V is for Virgin #1,,12/05/12,December 11th 2012,"['""Virgin"" Val Jensen', 'Kyle Hamilton', 'Robin Daniels', 'Isaac Warren']",ebook,,9780985627720,,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1345676801l/15703297.jpg,3.75,[],96.0,1.0,,,,89.0,11661.0,360,Bluefields,"['3209', '4054', '3072', '952', '374']",,[],,['Kelly Oram']
"V: The Second Generation, The Original Miniseries",,"['Science Fiction', 'Fiction', 'Science Fiction Fantasy', 'Tv', 'Media Tie In', 'Aliens', 'Politics']","Suffering under the lash of the alien Visitors' control, the human underground have risked their lives for decades as they desperately try to find ways to thwart their reptilian overlords' dire plan. For while the Visitors claim to be Earth's friends, they instead seek only to exploit our planet's lifeblood-water - and slaughter all humankind.",Kenneth Johnson's V,,02/05/07,January 1st 2008,[],Paperback,,9780765359322,,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1316131442l/6381379.jpg,3.49,[],48.0,1.0,,,,82.0,386.0,448,Tor: Tom Doherty Associates,"['85', '106', '126', '51', '18']",,[],,['Kenneth C. Johnson']
Vamps and the City,,"['Paranormal Romance', 'Vampires', 'Paranormal', 'Romance', 'Fantasy', 'Urban Fantasy', 'Adult', 'Fiction', 'Humor', 'Contemporary']","Who says a vamp can't have it all?Darcy Newhart thought it was a stroke of genius—the first-ever reality TV show where mortals vie with vampires for the title of The Sexiest Man on Earth. As the show's director, Darcy's career would be on track again. And she can finally have a life apart from the vampire harem. Okay, so she's still technically dead, but two out of three's not bad. Now she just has to make sure that a mortal doesn't win. If only she wasn't so distracted by a super-sexy and live contestant named Austin. But Darcy doesn't know the worst of it. Austin Erickson is actually a vampire slayer! And he's got his eye on the show's leggy, blonde director. Only problem is, he's never wanted any woman—living or dead—as badly. But if he wins her heart, will he lose his soul? And if it means an eternity of hot, passionate loving with Darcy, does that really matter anyway?",Love at Stake #2,,,April 25th 2006,"['Darcy Newhart', 'Austin Erickson']",Mass Market Paperback,,9780060752019,,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1343779511l/225668.jpg,4.01,[],77.0,1.0,,,,94.0,12533.0,387,Avon,"['4636', '4306', '2846', '631', '114']",,"['New York City, New York (United States)']",,['Kerrelyn Sparks']
Vampire Mine,,"['Paranormal Romance', 'Vampires', 'Paranormal', 'Romance', 'Angels', 'Fantasy', 'Urban Fantasy', 'Demons', 'Fiction', 'Shapeshifters']","Nothing on earth can make this vampire fall in love . . .After 499 years of existence, Connor Buchanan has arrived at an inescapable conclusion: he is a cold-hearted SOB. He's been watching his friends—those poor romantic fools—plummet off the cliff into love like a dazed herd of sheep. But not Connor. He knows that love leads to nothing but heartache.Until Marielle . . .She is an angel cast down from heaven for disobedience. Trapped in mortal form, she finds a protector in Connor, a Scottish vampire haunted by a dark past. Marielle hopes to heal his broken heart and earn her way back home, but suddenly she has these . . . feelings. This strange yet pleasant physical yearning—for a vampire! Is this the work of a demon luring her into hell, or has this angel found heavenly bliss?",Love at Stake #10,,03/01/11,March 29th 2011,"['Connor Buchanan', 'Marielle']",Mass Market Paperback,,9780061958045,,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1358730144l/7997987.jpg,4.24,['HOLT Medallion by Virginia Romance Writers Nominee for Paranormal/Time Travel/Futuristic/Fantasy (2012)'],96.0,1.0,,,,96.0,10288.0,369,Avon,"['5006', '3249', '1597', '364', '72']",,['New York State (United States)'],,['Kerrelyn Sparks']
Vampire: The Richard Chase Murders,,"['True Crime', 'Nonfiction']","By the time Richard Trenton Chase graduated high school, everyone knew he was strange. But no one had any idea how bizarre he'd become, or what dark impulses were flowing through his troubled brain. The transformation from the outwardly strange young man to the diabolical killer he ultimately became, was gradual and would not become known until it was too late. First it was the killing of small animals and birds, and the drinking of their blood. However, when these sacrifices failed to satiate his needs, Richard Chase would seek out the highest form of life, and the city of Sacramento, California would react in horror to the hideous murders and mutilations committed by his hands. For those living in the quiet neighborhoods where the murders occurred, it was nothing less than a time of terror until the fiend was captured.Vampire: The Richard Chase Murders (with 23 photos), is an in-depth look into the life and disturbed mind of a killer, his family, and his many victims, the living as well as the dead. Within these pages you'll discover what it was like for the police, and what a difficult job they had finding a killer they knew wouldn't stop until he was apprehended. It was a race against time, in a series of murders that would stun even the most hardened investigators. It is the story of a city under siege, held captive by the man whose appetite for blood could not be satiated.",,,,2012,[],ebook,,B008KTCC5Y,,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1419697286l/15873785.jpg,3.74,[],97.0,1.0,,,,91.0,116.0,97,,"['30', '41', '34', '7', '4']",,[],,['Kevin M. Sullivan']
Visions of God's Coming Judgments,,[],"The dreams and visions began January 1997. The writer shares astonishing end-time revelation knowledge concerning three heavenly bodies with their symbolic meaning and prophetic calling that will lead you to the edge of your seat and into the hands of Almighty God!As you read the divine messages in this book you will feel the awesome power of God radiate off the pages. This book will:1. Challenge the reader to a spiritual self examination.2. Increase their knowledge into the will and plan of God for mankind.3. Reveal prophetic insights into astronomical disasters to come.3. Highlight on religions and idolatrous worship.4. Expose satan for who he is in the church, home, and in society today.5. Discuss the rapture, antichrist, and the tribulation period.6. Explains the reasons for God's coming judgments.Special feature: A collection of end-time poetry in the now.",,,,November 30th 2000,[],Nook,,2940013204034,,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1385047322l/12445194.jpg,0.0,[],99.0,1.0,,,,,0.0,380,Kingdom Sound Publishers,[],,[],,['Kimberly Jackson']
Victoria,,"['Classics', 'Fiction', 'Scandinavian Literature', 'Romance', 'Literature', 'Novels', '19th Century', 'Nobel Prize', 'Literary Fiction', 'Historical Fiction']","Forced by circumstances into perverse cruelty to one another, Johannes & Victoria live their lives apart until, in the last tragic pages, we see that Victoria cannot live without her Johannes.",,,10/30/98,January 1st 2001,[],Paperback,,9780285647596,,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1348710454l/137235.jpg,3.74,[],178.0,2.0,,,,90.0,5410.0,112,Souvenir Press,"['1303', '2030', '1554', '429', '94']",,[],,['Knut Hamsun']
"Victorian & Edwardian Fashions for Women, 1840 to 1919",,"['Fashion', 'History', 'Nonfiction']","If you love the designs, fabrics, and sheer beauty of 19th and early 20th century women's fashions, this book will be your guide and time machine. It presents over 450 enchanting color photographs of modern-day models wearing the dresses, waists, undergarments, and accessories of this elegant era, including daywear, sportswear, and formalwear. Unusual items such as fancy dress, aesthetic garments, and reform styles are explained and illustrated. This book will help both novice and expert collectors accurately identify and date their collections by evaluating the silhouette, construction, style, and details of fashionable garments. Sound advice for maintaining, laundering, and repairing them is also provided, as is a price guide.",,,08/06/95,August 18th 1995,[],Paperback,,9780887408427,,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1267451516l/3026588.jpg,3.76,[],91.0,1.0,,,,96.0,25.0,208,Schiffer Publishing,"['6', '8', '10', '1', '0']",,[],,['Kristina Harris']
Vegas Bites,A Werewolf Romance Anthology,Fiction,"What howls in Vegas, stays in Vegas. Welcome to the French Quarter, Sin City's premier casino, where the high rollers are vampires, the sexy showgirls are werewolves, and the lounge magician is a djinn. Beneath the sexy, sassy, smoldering action, danger lurks and Lady Love reigns supreme. Below the glittering, glitzy Las Vegas front lies a struggle for life, death, and dominance of the most powerful werewolf pack in North America. Explore this high roller fantasy world of feuding werewolf packs, high-stakes thieves, a sexy djinn, and a mystical medallion. But baby it's only Vegas.",,,,2006.0,,,1600430015,9781600430015,,http://books.google.com/books/content?id=eoMbPQAACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,4.11,,,,,,,,,346.0,,,193.0,,,"['L. A. Banks', 'J. M. Jeffries', 'Seressia Glass', 'Natalie Dunbar']"
